year,month,day,title
2011,9,23,Around the Northwest
2011,9,21,Weekend Preview: Clean-energy fest and more
2011,9,21,Community calendar
2011,9,18,Previews of Seattle Opera's 'Carmen' at branches of KCLS and SPL
2011,9,15,Julie Otsuka's novel of Japanese picture brides
2011,9,15,2011 Washington State Book Awards winners
2011,9,14,Community calendar
2011,9,10,Finding solace at Bainbridge's Bloedel Reserve
2011,9,8,Mount Vernon mayor OKs Mexican restaurant
2011,9,7,Community calendar
2011,9,6,"Dr. Cyrus Prince made time for patients, family, music"
2011,9,6,Open house Saturday for Seattle's new librarian
2011,9,2,This time small-town mayor is called a racist View
2011,8,31,Community calendar
2011,8,29,Seattle libraries closed this week to save money
2011,8,27,Libraries to close for a week
2011,8,24,Community calendar
2011,8,18,"Tulalips preserve, celebrate and share their history and culture"
2011,8,17,Community calendar
2011,8,15,A passel of prizes for area authors | Lit life
2011,8,14,Seattle area's many Jimi Hendrix memorials
2011,8,14,Vision for Hendrix Park as vibrant as namesake
2011,8,10,Community calendar
2011,8,9,Around the Northwest
2011,8,7,Librarian finds digital divide has changed his job
2011,8,7,Best summer reading picks: women's fiction favorites
2011,8,1,NJ museum's Lord Byron letter turns out to be fake
2011,7,30,'Conquistadora': an ambitious woman's conquests in 19th-century Puerto Rico
2011,7,30,Seattle 1917: a fine farewell to fire chief
2011,7,28,Weekend Calendar
2011,7,17,A preview of Seattle Opera's 'Porgy and Bess' at Seattle Public Library branches
2011,7,17,Armchair adventures: books filled with heart-pounding thrills
2011,7,16,Grandfather struggles to keep sex offender out of jail
2011,7,16,Report gives Seattle a target to shoot for
2011,7,14,Weekend calendar
2011,7,13,Bus-schedule collector at 10; bus-route planner at 39
2011,7,13,Libraries still worth checking out
2011,7,9,Fireworks show sparks a rave and a rant
2011,7,8,Budget cuts close libraries for 7 days
2011,7,4,Local books: Ivan Doig's 'Work Song' in paperback and a new J.A. Jance
2011,7,2,What's open and closed on the Fourth of July
2011,7,1,"What's open, closed for the holiday"
2011,6,30,What's open and closed on the Fourth of July
2011,6,29,"Library to tailor, email reading lists"
2011,6,26,Rhapsody abides in musical cloud it created decade ago
2011,6,25,Income inequality grows as CEO pay climbs above historic levels
2011,6,24,"GiveBig charity push: 1 day, $3.5 million"
2011,6,24,Digital content gives libraries an opportunity to lend e-readers a helping hand
2011,6,23,Affordable artist space in park plan
2011,6,23,"'GiveBig' to nonprofits today, and Seattle Foundation will match donations"
2011,6,22,Marijuana-initiative backers say state could lead change
2011,6,18,Summer reading programs abound at Seattle-area libraries
2011,6,15,Weekend calendar
2011,6,12,How to order books for an award-winning library
2011,6,10,Where to get more information on landslides
2011,6,9,Fun between the covers: Sketchbook Project in Seattle
2011,6,9,"Rock Hudson, 'Company' and 'LOTR' trilogy"
2011,6,8,Weekend calendar
2011,6,7,Redistricting forum is Monday
2011,6,7,King County Library System wins prestigious national award
2011,6,6,Failing real estate 101: Seattle Public Schools needs to be held back
2011,6,4,"Editor, author to discuss book"
2011,6,1,Weekend calendar
2011,5,29,"What's open, closed, on holiday hours"
2011,5,28,"What's open, closed Sunday and Memorial Day"
2011,5,27,"What's open, what's closed"
2011,5,27,Folklife Festival and other weekend community events
2011,5,27,Shelf Talk | Cult classics: nightmare visions
2011,5,25,Weekend calendar
2011,5,24,King County Library System is removing its security cameras
2011,5,18,2011 Summer Guide: August events
2011,5,16,Northwest Bookfest: the sequel
2011,5,15,Astrophysicist has plan for drawing kids into science
2011,5,10,Colorado man wins Seattle's top library job
2011,5,9,Shelf Talk | Books that are One with the Bike
2011,5,6,Weekend calendar
2011,5,5,Decision delayed on new librarian
2011,5,4,Hotelier Harry Mullikin got big things done
2011,5,3,Walla Walla woman appointed to state Transportation Commission
2011,5,1,Seattle Times writers win Edgar for top crime book
2011,4,30,"Law library has new name, leader"
2011,4,28,Langston Hughes film fest opens with a gala screening
2011,4,28,Weekend calendar
2011,4,28,Library names 3 finalists for Seattle city librarian post
2011,4,27,Wave of Chinese professionals makes mark in area
2011,4,26,The next chapter for old story pole yet to be written
2011,4,26,"Kim Ricketts, 53, built a Seattle business linking authors, readers"
2011,4,20,"Discover taste treats, trails and very small trees on the west side of the Sound View"
2011,4,20,Weekend calendar
2011,4,20,Amazon says library e-books coming to the Kindle
2011,4,20,Library e-books coming to Amazon's Kindle
2011,4,19,Inexpensive readers require no batteries or charging
2011,4,16,Friends of The Seattle Public Library Spring Sale View
2011,4,16,Final chapter for library's spring book sale at Magnuson
2011,4,15,Spring book sale on Saturday
2011,4,15,Spring Fair in Puyallup and other weekend community events
2011,4,14,Sign of spring: Friends of the Seattle Public Library book sale
2011,4,13,"Best bets for this weekend: Spring Fair, garden sales and book bargains"
2011,4,13,Weekend Calendar
2011,4,11,What's your opinion on air tours over Mount Rainier?
2011,4,8,Community Transit to cut bus service by another 20%
2011,4,8,Shelf Talk | Books for teachers: Library Friends help put thousands of books in Seattle classrooms
2011,4,6,"Best bets among coming events: Spring Fair, Arbor Day, Bunny Bounce"
2011,4,6,Weekend calendar
2011,4,4,"Local books: Seattle Rainiers, cyberterrorism and new books for kids and teens"
2011,4,3,"Libraries, publishers armed for e-book showdown"
2011,4,2,No wait or hassle for passport — to state museums
2011,4,2,Your best arts and entertainment bets for the week ahead
2011,4,1,Next chapter for a landmark library building in Ballard
2011,3,31,Authors of 'Seattle in Black and White' at Seattle Public Library
2011,3,30,Weekend calendar
2011,3,28,Shelf Talk | Seattle readers chime in with nonfiction book suggestions
2011,3,25,Interim Seattle schools superintendent sets priorities
2011,3,25,Pupil nut allergy: School eases up on restrictions
2011,3,24,At A Theater Near You: Filmmaker Thom Andersen visits; marathoner documentary screens
2011,3,19,Seattle's Yesler Terrace faces the future View
2011,3,16,Weekend calendar
2011,3,15,Conn. home invasion defendant read violent books
2011,3,12,"Crime fiction: the return of Thursday Next, Maisie Dobbs and Kurt Wallander"
2011,3,12,What became of the members and the work of the Seattle Camera Club?
2011,3,10,Magnuson Park building still site of library book sale
2011,3,9,Weekend calendar
2011,3,7,Shelf Talk | Recommends: short classics you'll love
2011,3,5,Wallingford fisticuffs in 1952
2011,3,2,Weekend Calendar
2011,3,2,Shelf Talk | Medical Lectures + medical info: at your public library!
2011,2,28,Bikes are prize for reading books at Seattle Public Library
2011,2,27,Fast-growing Snoqualmie: two tales of one city
2011,2,24,Seeing Seattle step by step is climbing in popularity
2011,2,22,Most of Seattle trash tracked to recycling centers
2011,2,22,Most of Seattle trash tracked to recycling centers
2011,2,22,Shelf Talk | Book group best bets
2011,2,22,PBS music series begins third season April 1
2011,2,19,Does Gates funding of media taint objectivity?
2011,2,18,Neighborhood of the week: Brighton View
2011,2,16,Weekend calendar
2011,2,15,E-mails: Ariz. college was on alert for Loughner
2011,2,13,"Book briefs: news about Seattle authors, librarians, publishers and readings"
2011,2,12,How Your U.S. Lawmaker Voted
2011,2,12,"If you lived through 'The Help,' do you have to read it, too?"
2011,2,11,'Jeopardy' champs face off against IBM computer
2011,2,9,New job resource for holders of Seattle Library cards
2011,2,9,"Weekend calendar: Lots happening, all over Puget Sound"
2011,2,9,Shelf Talk | Staff favorites for children: doggie books!
2011,2,5,Women guards have stood strong amid risks of men's prisons
2011,2,5,Help abounds for Seattle-area gardeners
2011,2,2,Weekend calendar
2011,1,31,Suspect a model inmate — with chilling history
2011,1,29,'The Quiet World': Douglas Brinkley's history of the struggle to preserve Alaska's wilderness
2011,1,26,Fiddler Mark O'Connor gives a free concert at the Seattle Public Library
2011,1,26,Weekend calendar
2011,1,26,"Allen Foundation to give $8.5M to NW nonprofits, aid libraries"
2011,1,25,Library to offer free practice test for SAT
2011,1,25,Seattle Times photojournalists present '2010 Year in Pictures' at the Seattle Public Library
2011,1,21,Seattle Times announces more local news partners
2011,1,8,Seattle's historic industrial buildings serve and support
2011,1,7,"Nancy Pearl, Librarian of the Year"
2011,1,4,Free MP3 music files at library
2011,1,4,Seattle's Nancy Pearl named 'Librarian of the Year'
2010,12,31,"What's open, closed for New Year's Day"
2010,12,30,"What's open and closed on Friday, Saturday"
2010,12,23,Metro says nevermind to 'Israeli war crimes' ads
2010,12,23,Seattle librarian confirmed for national library post
2010,12,19,10 books most-often borrowed from King County Library in 2010
2010,12,19,Seattle mayor a glass act when it comes to logic
2010,12,17,Real-estate calendar
2010,12,16,Interim Seattle Public Library director named
2010,12,16,Seattle Library board names interim director
2010,12,15,Weekend Calendar
2010,12,12,10 books most-often borrowed from Seattle Public Library
2010,12,10,Real-estate calendar
2010,12,10,"Seattle library reaches goal of matching $500,000 donation"
2010,12,9,'It's A Wonderful Life' — every day
2010,12,8,Weekend Calendar
2010,12,7,Family marks 1 year since Utah woman disappeared
2010,12,5,Paccar Hall means business at UW
2010,12,5,Q&A: Nancy Pearl on travel writing and books to go
2010,12,4,Rant & Rave: Helpful souls on snowy days warm the heart — bus whistlers do not
2010,12,4,Canadian kills father with crossbow in public library
2010,12,3,Real-estate calendar
2010,12,2,Civil Disagreement: Book Bans at Public Schools
2010,11,29,"William Cumming, 93, colorful member of Northwest School of artists"
2010,11,24,Seattle Times archives available at the library
2010,11,24,"What's open, closed Wednesday"
2010,11,23,Gulf Coast museum doesn't fear hurricanes
2010,11,23,"Arts and entertainment closures, cancellations on Tuesday"
2010,11,23,Day shelters open in Seattle
2010,11,19,Yulefest at the Nordic Heritage Museum and other weekend community events
2010,11,17,"Datebook / Weekend calendar: Everything that's happening, all around the Sound"
2010,11,13,Seattle libraries' 'Friends' may lose book-sale site
2010,11,13,Traveling along Steinbeck's roads
2010,11,12,A Harlem model for Seattle students
2010,11,11,Truth Needle | Half true: Woodward's remarks on Oregon off mark
2010,11,11,Review: Tsutakawas' compelling works are shown together in Seattle exhibition
2010,11,11,UN Foundation and Seattle girls launch Girl Up
2010,11,10,Weekend calendar
2010,11,7,Washington's 2-year colleges out to beat high cost of textbooks
2010,11,7,Roxhill Elementary librarian Pat Bliquez ignites passion for reading
2010,11,6,"Unique Seattle horticultural library has deep roots, celebrates 25 years"
2010,11,3,Weekend Calendar
2010,10,30,'Learning to Die in Miami': From Operation Peter Pan to Yale
2010,10,29,Foreclosure puts key downtown Burien project in new hands
2010,10,28,'Travels in Siberia': Ian Frazier's monumental Russian road trip
2010,10,27,Seattle Public Library changes begin on Monday
2010,10,27,A free preview of 'Stomp' at the Seattle Public Library
2010,10,26,"Talks at the library about books for teen boys, and technology and tweens"
2010,10,25,Seattle Public Library programs launch National Aviation Month
2010,10,18,Cutting librarians cuts out the heart of communities that need them most
2010,10,16,Struggling Seattle libraries aim to stay relevant in tough times
2010,10,16,'How to Read the Air': Dinaw Mengestu's novel of the Ethiopian conflict's legacy
2010,10,15,Picasso Community Day and other weekend events
2010,10,13,Weekend Calendar
2010,10,8,'Super Saturday' guided nature walk in Seward Park and other weekend community events
2010,10,8,"Weekend calendar: What's happening, all over Western Washington, this weekend"
2010,10,6,"Free fun: Bellevue's fall farm fest, scary stories and tasty mushrooms"
2010,10,5,Kitsap library patrons eligible to get Seattle library card
2010,10,3,Firefighter story times at the Seattle Public Library
2010,10,3,Anti-tax fervor undermines the common good
2010,9,29,Seattle U. to show off $55M library on Thursday
2010,9,29,Obama taps Seattle's top librarian for national job
2010,9,29,Weekend Calendar
2010,9,29,Libraries launch apps to sync with iPod generation
2010,9,27,"Higher utilities, parking fees, layoffs in McGinn budget"
2010,9,25,What our writers love this week
2010,9,25,"The Week Ahead: Don't miss The Flaming Lips, Dirty Projectors, more"
2010,9,24,Real-estate calendar
2010,9,24,Bilingual story time with TV's Dora and Kai-lan at the Seattle Public Library
2010,9,23,"Library sale offers bargains on books, CDs, DVDs"
2010,9,23,Hard times force local government to ask — and answer — the hard questions
2010,9,22,Celebrate the 50th anniversary of 'To Kill a Mockingbird' at Central Library
2010,9,22,Weekend calendar: What's happening everywhere
2010,9,22,"Donor requires public match for $500,000 gift to Seattle library"
2010,9,18,"Seattle's first bank kept money safe, despite huge fire"
2010,9,17,Real-estate calendar
2010,9,16,Best Bets for the weekend: Festival season continues
2010,9,10,Real-estate calendar
2010,9,10,'Border Song' and 'The Big Burn' among 2010 Washington State Book Awards
2010,9,9,"In study, B vitamins slowed rate of brain shrinkage"
2010,9,7,"Fall Arts Guide | Books: In pursuit of 'Freedom,' fantasy, history"
2010,9,4,Northwest garden lovers can learn about New Zealand or bees
2010,9,2,"KEXP up against Chihuly, 6 others for Seattle Center space"
2010,9,2,"Apple unveils new TV box for renting movies, shows"
2010,8,28,All Seattle Public Libraries to close for a week
2010,8,25,Weekend calendar
2010,8,23,Seattle Public Library to close Aug. 30 through Sept. 5
2010,8,22,Public libraries: enablers of Americans' dreams
2010,8,18,Weekend calendar
2010,8,18,"Locke: NOAA should have considered fleet in Seattle, but it's too late"
2010,8,18,"Freedom of religion, more than a phrase"
2010,8,17,Don't waste a good crisis for considering consolidation of municipal services
2010,8,12,Books at Freeway Park are almost free
2010,8,4,Weekend Calendar
2010,8,4,NY library to honor Steve Martin for gift of ideas
2010,7,30,"Survey shows: At 7.3 million visits a year, Seattle loves its public libraries"
2010,7,28,Weekend calendar
2010,7,27,Weeklong fete planned for Zappa statue in hometown
2010,7,26,Seattle Public Library proposes higher late-book fines
2010,7,25,A Seattle connection to the massive Google Books project
2010,7,21,Weekend Calendar
2010,7,20,Can deciphering your doctor's notes improve care?
2010,7,14,Weekend Calendar
2010,7,11,Gehry's Bilbao project tops poll
2010,7,8,A Pearl of wisdom: select her
2010,7,7,Weekend calendar
2010,7,4,$10 is the 'magic' digital-media figure
2010,7,3,"'The Lost Cyclist': Cycling east, cycling west, cycling when it might have been better to rest"
2010,6,30,Weekend Calendar
2010,6,30,Summer's a good season for star parties
2010,6,27,Emergency plan for viaduct: big detour
2010,6,23,Weekend calendar
2010,6,19,Seattle City Light steam plant has a new mission
2010,6,17,Keep kids' brains in tune with reading
2010,6,16,Weekend calendar
2010,6,12,New book celebrates life in Alaska's Tongass National Forest View
2010,6,9,Weekend calendar
2010,6,9,$25 million gift boosts fundraising for Bellevue performing-arts venue
2010,6,8,Library to issue notices via e-mail
2010,6,5,"After 10 years, Experience Music Project is still perplexing View"
2010,6,5,Stern-wheeler and tiki restaurant drew tourists to '60s Seattle pier
2010,6,3,'The Promise': Jonathan Alter's chronicle of Obama's first year in office
2010,6,3,Sex offenders in the schools
2010,6,2,Weekend calendar
2010,6,2,Teen sex offender charged with rape
2010,5,27,Love amid revolution; Sontag film featured
2010,5,26,Weekend calendar
2010,5,19,Weekend calendar
2010,5,15,"Rant & Rave: Readers root for helpful librarians, razz unhelpful bus drivers"
2010,5,15,"1906 Third Avenue regrade took down Seattle streets, hills, buildings"
2010,5,12,August events
2010,5,11,"Libraries have right to filter Internet, but maybe shouldn't"
2010,5,10,"Local books: Chuck Palahniuk's newest, the ark, some dragons and orangutans"
2010,5,9,Lit Life | It's time to hit the road for literary festivals
2010,5,8,Racial-profiling allegations shared in Burlington to raise awareness of issue
2010,5,8,"Seattle's First Hill has hosted the poor, the sick, the displaced"
2010,5,6,Nancy Pearl interviews Guy Gavriel Kay
2010,5,4,Conan O'Brien elected to JFK Library Foundation
2010,5,2,Author Laila Lalami brings her novel 'Secret Son' to Seattle
2010,5,1,Tell us about your most inspirational or memorable teachers
2010,4,28,Weekend Calendar
2010,4,27,"On signatures, support the citizen"
2010,4,25,Previews of the Seattle Opera's 'Amelia' at branches of the Seattle Public Library
2010,4,24,'Terribly Happy' and Arlo Guthrie are among Seattle's arts highlights
2010,4,24,"Arts updates from Seattle Shakespeare Company, Hugo House, Folklife Festival"
2010,4,24,Rant & Rave: Seattle Times readers love and loathe truck drivers
2010,4,22,"Woman, 83, was vital, an athlete"
2010,4,21,Weekend calendar
2010,4,20,Massive layoff of teachers in U.S. feared
2010,4,18,Supermarkets as anchors for a walkable America
2010,4,17,Seattle Public Library book sale continues at Magnuson Park
2010,4,17,Friends of the Seattle Public Library Book Sale View
2010,4,16,Turf battles distracted regulators from WaMu's troubles
2010,4,16,Friends of Seattle Public Library spring book sale this weekend
2010,4,15,Need to read? Plan to attend the library's Spring Book Sale
2010,4,14,Weekend calendar
2010,4,13,Wing of new Seattle school is closed over strong odor; kids show symptoms
2010,4,10,"After Seattle's regrade, parades and buildings moved"
2010,4,8,'Shell Games': the high-stakes underworld of shellfish poaching
2010,4,8,Weekend calendar
2010,4,7,"Grown up and independent, Rhapsody's ready to play own tune"
2010,4,7,Best bets among coming events
2010,3,31,Weekend calendar
2010,3,30,Girl's suicide increases urgency to prevent teen bullying
2010,3,30,Events for 'Seattle Reads: Secret Son' at branches of Seattle Public Library
2010,3,29,"Local books: Richard Hugo's travels, pirates and shape-shifters"
2010,3,28,"April is ripe with tasty literary events, including the Edible Book Festival"
2010,3,27,Seattle designer Luly Yang takes couture to creative new levels View
2010,3,27,"Walter Mosley, John Mayer and artist Eli Hansen are A&E highlights this week"
2010,3,27,'The Long Way Home': immigrant soldiers' harrowing service in the Great War
2010,3,24,Study: One-third of Americans use library computers
2010,3,24,Bellevue School District grapples with budget crisis
2010,3,24,Weekend calendar
2010,3,20,Decision on Google library likely to change publishing indelibly
2010,3,20,Rant & Rave: A love letter to public libraries
2010,3,20,Bothell 5th-grader gets big screen role
2010,3,16,"Microsoft ""all in"" on Internet Explorer 9 supporting HTML5"
2010,3,13,"New in crime fiction: page-turners by Cara Black, Walter Mosley and Denise Mina"
2010,3,13,Chang-rae Lee's 'The Surrendered': an ambitious story of post-war sorrow and struggle
2010,3,12,Several apps available to enhance e-reading
2010,3,11,"Vote for King County Conservation District supervisor, if you can figure out how"
2010,3,11,Weekend calendar
2010,3,10,Spring has sprung! Here are 25 ways to celebrate View
2010,3,9,Can historic home in Normandy Park be saved?
2010,3,7,"Elliott Bay Book Co. plans its move, plus other bookish news"
2010,3,2,Renton's library merger should move forward
2010,2,27,Former Seattle Mayor Norm Rice aims to get your attention View
2010,2,26,A free performance by Total Experience Gospel Choir and other weekend community events
2010,2,24,Seattle Public Library opens conversation on its future
2010,2,24,Weekend Calendar
2010,2,21,Great historical fiction Part II — international titles suggested by readers
2010,2,20,Old print shows Queen Anne Theatre in its heyday
2010,2,20,Seattle artist Kristen Ramirez still building bridges
2010,2,20,"Rant & Rave: Seattle Times readers sound off on mentors, motorists, more"
2010,2,17,New maritime center anchors Port Townsend's downtown
2010,2,17,Previews of the opera 'Falstaff' at the Seattle Public Library
2010,2,15,"Community events: meet authors at Third Place Commons, play video games at Seattle Public Library"
2010,2,10,Weekend Calendar
2010,2,9,RealNetworks makes key play with Rhapsody spinoff
2010,2,7,Lit Life: a roundup of book-related news
2010,2,7,Anime Club at Beacon Hill branch of the Seattle Public Library
2010,2,6,"Frye exhibitions break down barriers between art, viewers"
2010,2,6,'Secrets of Eden': Chris Bohjalian's story of secrets in small-town Vermont
2010,2,5,Free First Saturday at Seattle Asian Art Museum and other weekend community events
2010,2,5,'Twilight Zone' scriptwriter George Clayton Johnson at the Central Library
2010,2,5,Lift the levy lid for King County libraries
2010,2,3,Weekend calendar
2010,1,31,Libraries checking out e-book phenomenon
2010,1,30,15 Seattle library branches will reduce their hours
2010,1,27,Library expands homework service
2010,1,27,Weekend calendar
2010,1,23,"Nightlife — and daytime hangouts — beckon from Vancouver, B.C."
2010,1,22,Community events this weekend include a gypsy-jazz concert and 'Artifact ID Day'
2010,1,21,Free events for budding artists at Seattle Public Library's Comixtravaganza
2010,1,21,Ohio woman alleges daylight rape along city street
2010,1,21,Weekend calendar
2010,1,20,Best bets for this weekend
2010,1,16,Seattle Mayor Greg Nickels' green agenda wasn't enough View
2010,1,16,Rant & Rave: Seattle Times readers sound off on good Wallingford neighbors and rude moviegoers
2010,1,15,Answers on health-care questions now at Seattle Public Library
2010,1,14,Weekend calendar
2010,1,14,The ills inequality brings
2010,1,13,A presentation on photojournalism with Seattle Times staff at the Seattle Public Library
2010,1,12,Mexican poet David Huerta at the Central Library Wednesday
2010,1,7,Weekend calendar
2010,1,6,Best bets for this weekend
2010,1,2,Clinic takes family approach to dealing with disorders
2010,1,2,Cedar River water system passed Seattle's test
2009,12,30,Weekend calendar
2009,12,21,Baltimore honors native son with 'Frank Zappa Day'
2009,12,20,Wish lists from Seattle's libraries and bookstores
2009,12,17,Bust of Frank Zappa to grace Baltimore library
2009,12,11,The Green Lake Pathway of Lights and other weekend community events
2009,12,10,Weekend Calendar
2009,12,6,Naramore Fountain soothes at busy downtown corner
2009,12,6,The tastiest coffee-table books of 2009
2009,12,4,'Art Under $100' and other community events this weekend
2009,12,3,Weekend Calendar
2009,12,2,"It's raining in Seattle, but the libraries are still open."
2009,12,1,Gates Foundation grants $3.4 million for library Internet connections
2009,11,28,Community corner events include 'FARMfood' and a Concert Opera of Seattle performance
2009,11,26,Weekend Calendar
2009,11,24,11 apply for Constantine's County Council seat
2009,11,24,Local elected officials preserve programs of value to the community
2009,11,22,Pike Place Market continues tradition of buying local
2009,11,21,Wing Luke Family Day and other weekend community events
2009,11,19,Weekend Calendar
2009,11,19,A performance of 'Opera's Lighter Moments' at the Seattle Public Library
2009,11,17,"Budget gives Seattle libraries a break, raise parking fines by $4"
2009,11,16,A free talk on SAM's exhibit 'Michelangelo: Public and Private'
2009,11,12,"Seattle libraries get $863,000 back in budget"
2009,11,12,Weekend events
2009,11,12,Best bets around Western Washington
2009,11,11,Callboard
2009,11,10,Former Gates Foundation exec Raj Shah to head USAID
2009,11,10,"Local books: Illustrated Goethe, the Battle of Seattle and Wheedle on the Needle"
2009,11,9,"Author Ken Auletta, 'Googled: The End of the World as We Know It,' at the Seattle Public Library"
2009,11,8,Parents want answers on new Seattle school boundaries
2009,11,7,A Latin-percussion workshop and Hmong New Year celebration
2009,11,5,Weekend events
2009,11,4,Callboard
2009,11,2,"Literary season in full swing with Heather McHugh, John Irving and others"
2009,11,1,Seattle library faces budget cuts
2009,10,30,Gates Foundation gives $515K boost to state libraries
2009,10,29,Weekend calendar
2009,10,29,Archives Fair at the Seattle Central library
2009,10,28,Coming business events
2009,10,26,Lit life | Library cuts go too deep
2009,10,25,Adventurous cellist Johannes Moser returns to the traditional with Mozarteum Orchestra Salzburg
2009,10,23,"Powerful, powerless find home"
2009,10,23,First chapter of Seattle's new Bookfest is set to begin
2009,10,23,A writing workshop at the Seattle Public Library
2009,10,22,Weekend calendar
2009,10,22,"After summer sun and before winter snow, beat the shoulder-season blues"
2009,10,22,Garfield freshman's charity begins at school
2009,10,21,Callboard
2009,10,21,"Q&A: Barbara Ehrenreich on her new book ""Bright-Sided,"" about the down side of positive thinking"
2009,10,18,Gandhi statue unveiled in Bellevue
2009,10,18,The week ahead
2009,10,16,Rare Lincoln documents on display at Cornell
2009,10,16,Gandhi's statue a rare gift in recognition of Bellevue-India ties
2009,10,16,A scarecrow party and an anti-bullying play: two events at libraries Saturday
2009,10,15,Real-world problems turn climate-change debate pragmatic
2009,10,14,Callboard
2009,10,14,Coming business events
2009,10,14,Civil Disagreement: You're voting for I-1033?
2009,10,14,Seattle City Council candidates square off on key issues
2009,10,14,I-1033 a windfall for the rich
2009,10,13,Golden West Winds quintet blows in from Travis Air Force Base for free shows
2009,10,9,"Region's theaters hope to round up fans with Live Theatre Week deals, special programs"
2009,10,8,Seattle library policy changing
2009,10,8,Weekend calendar
2009,10,7,"Take a breath, Seattle voters: Your mayoral candidates are getting better"
2009,10,7,Callboard
2009,10,7,"Business, investment advice free at library"
2009,10,7,Schools consider Metro fare increase
2009,10,6,List of endangered world monuments
2009,10,6,"Mayoral debate skips tunnel issue, envisions city after Nickels"
2009,10,5,Mayoral debate set for today
2009,10,2,Callboard
2009,10,2,From dead-end jobs to novelist of year
2009,10,2,Children's author Kate DiCamillo reads at Seattle Central library
2009,10,2,"'Juliet, Naked': Nick Hornby's big-hearted novel of obsessed music lovers and bittersweet love"
2009,10,1,Fire-safety events for kids at MOHAI and libraries
2009,10,1,Previews of Seattle Opera's 'La Traviata' at Seattle Public Library branches
2009,9,30,Keeping parks open will require innovative ideas
2009,9,30,Coming business events
2009,9,26,Getting all set for book sale
2009,9,26,"Nickels' budget calls for furloughs, using rainy-day funds"
2009,9,25,Friends of library to have book sale
2009,9,24,Escapes raise questions about how state handles criminals with mental illness
2009,9,24,Weekend Calendar
2009,9,23,Callboard
2009,9,23,Bill OK'd to replace Kennedy in Senate
2009,9,21,"Schools, students see impact of cash crunch"
2009,9,21,Discussion is part of Banned Books Week
2009,9,21,"The envelope, please: Washington State Book Award Winners"
2009,9,20,Secret lives of our bus drivers
2009,9,20,"Caught in the college arms race, students and parents pay more and more View"
2009,9,20,"Designing for comfort, views and accessibility in Ellensburg View"
2009,9,19,Tracking trash to see where it goes
2009,9,17,Next week's top events
2009,9,17,Weekend calendar
2009,9,16,Callboard
2009,9,16,Columbia City edition of Seattle Bookfest on for October
2009,9,16,Coming business events
2009,9,15,'Traveling with Pomegranates': a mother/daughter search for meaning
2009,9,14,Greenwood's Couth Buzzard books flies again
2009,9,13,Future Shack: Architects building our tomorrow View
2009,9,13,Outdoors notebook: Outlook good for razor-clam season
2009,9,10,Weekend Calendar
2009,9,8,Seattle's libraries reopen after employee furlough
2009,9,6,'A Gate at the Stairs': a treacherous journey toward adulthood
2009,9,2,Seattle is shrewdly minimizing budget pain for library patrons
2009,9,1,King County libraries open during Seattle closure
2009,9,1,Coming business events
2009,8,31,Seattle libraries temporary closure reminds me how much we love ours
2009,8,31,Kirkland author Richelle Mead gets a taste of success with Vampire Academy novels
2009,8,30,Fishing vessel capsizes; 6 rescued
2009,8,30,Seattle Public Library offers free SAT preparation class
2009,8,28,Books about the Kennedys bring a literary family to life
2009,8,27,Seattle library branches to close for a week
2009,8,27,Weekend calendar
2009,8,26,Gates Foundation gives libraries around the globe a boost
2009,8,25,Sony plans a Kindle rival with wireless downloads
2009,8,25,Gates Foundation library program grows under Seattle's former head librarian
2009,8,23,Seattle Public Library offers free advice on finances
2009,8,20,Weekend calendar
2009,8,19,'Hungry Monkey' author at Ballard branch of Seattle Public Library
2009,8,15,Community events this weekend include Snow Leopard Day at the zoo
2009,8,13,Weekend calendar
2009,8,10,Bike Share Expo on Tuesday in Seattle and Redmond
2009,8,7,"6,700 Seattle city workers face 2010 furloughs"
2009,8,4,Sandra Day O'Connor to speak in Seattle next month
2009,8,3,A musical preview of Seattle Opera's 'Ring'
2009,7,31,"""The Wilderness Warrior"": Teddy Roosevelt's mighty quest to save American wilderness"
2009,7,31,How to stay healthy and hydrated amid a heat wave
2009,7,30,Staying healthy in hot weather
2009,7,29,"5 library branches hit 90 degrees inside, are closed"
2009,7,28,Seattle hits 97 today; is 100 on the way?
2009,7,27,Centralia-born dancemaker Merce Cunningham dies
2009,7,27,Businesses using music to deter crime and loitering
2009,7,26,Library closures and recessionary reading
2009,7,23,"Fleeing Hitler, he pioneered direct-mail, built Dinner & Klein"
2009,7,21,A trip to Cuba confirms the need to end the U.S. travel and trade restrictions
2009,7,16,Weekend calendar
2009,7,12,Vermin are no urban myth
2009,7,12,'Let the Great World Spin': mesmerized by a man on a tightrope
2009,7,9,Weekend calendar
2009,7,7,"Short, fuzzy-headed, King of Ballard: Rapper Grynch"
2009,7,5,"Seattle Center attracts a crowd, no matter the weather"
2009,7,3,"""The Crowning Glory of Calla Lily Ponder"": a sweet, spunky dose of Southern charm"
2009,6,29,Microsoft veterans aim to make philanthropy more personal
2009,6,29,Taking a tour of the Jewish literary magazine Drash
2009,6,28,Seattle Public librarians hablan español
2009,6,26,"""The Angel's Game:"" Zafón returns with a deal-with-the-devil mystery"
2009,6,25,Weekend calendar
2009,6,23,Seattle Sketcher draws professor Francis D. K. Ching's attention
2009,6,19,"Drop by drop, a current of young philanthropy grows"
2009,6,19,Cheap dates
2009,6,18,Weekend calendar
